time_left_game,score_diff,tau_catboost,tau_xgb,tau_lgbm,tau_mean_ensemble,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree
52.5,6.0,-0.001486263470724225,-0.0010277422843500972,-0.0017531561898067594,-0.0014223873149603605,0.0002995735368974246,0.0,0
52.5,7.0,-0.001486263470724225,-0.0010086791589856148,-0.0017531561898067594,-0.0014160329398388665,0.0003079618568983247,0.0,0
52.5,8.0,-0.001486263470724225,-0.0010296170366927981,-0.0017531561898067594,-0.0014230122324079275,0.0002987504709994902,0.0,0
52.5,9.0,-0.001486263470724225,-0.0010241573909297585,-0.0017531561898067594,-0.0014211923504869144,0.0003011483579098862,0.0,0
52.5,10.0,-0.001486263470724225,-0.001014856738038361,-0.0017531561898067594,-0.0014180921328564484,0.000305239816756586,0.0,0
63.75,-10.0,-0.0016692535718902946,-0.0012446107575669885,-0.0016576159978285432,-0.0015238267757619421,0.0001974926950463302,0.0,0
63.75,-9.0,-0.0016692535718902946,-0.001245190273039043,-0.0016576159978285432,-0.0015240199475859602,0.00019721958800360162,0.0,0
63.75,-8.0,-0.0016692535718902946,-0.0012489486252889037,-0.0016576159978285432,-0.0015252727316692472,0.00019544840258182755,0.0,0
63.75,-7.0,-0.0016692535718902946,-0.001226569409482181,-0.0016667776508256793,-0.001520866877399385,0.00020810219006237905,0.0,0
63.75,-6.0,-0.0016922386130318046,-0.00126141426153481,-0.0015318371588364244,-0.0014951633444676797,0.0001777847611691664,0.0,0
63.75,-5.0,-0.0016830747481435537,-0.0012132482370361686,-0.0016106187831610441,-0.0015023139227802555,0.000206529569668867,0.0,0
63.75,-4.0,-0.0016830747481435537,-0.001181410625576973,-0.0015396957751363516,-0.0014680603829522927,0.0002109746351699611,0.0,0
63.75,-3.0,-0.0017535319784656167,-0.001338011003099382,-0.0014707817463204265,-0.0015207749092951417,0.00017327994209849967,0.0,0
63.75,-2.0,-0.0016823860350996256,-0.0011684118071570992,-0.0014113569632172585,-0.0014207182684913278,0.00020993348514010296,0.0,0
63.75,-1.0,-0.0017326001543551683,-0.0011696135625243187,-0.0014106410089880228,-0.0014376182419558365,0.0002306285671366822,0.0,0
63.75,0.0,-0.0018035394605249166,-0.0011097382521256804,-0.0014631105586886406,-0.0014587960904464126,0.0002832595866823928,0.0,0
63.75,1.0,-0.0017992097418755293,-0.0011902489932253957,-0.0014995888341218233,-0.001496349189740916,0.00024861773846733575,0.0,0
63.75,2.0,-0.0017984180012717843,-0.0010208827443420887,-0.0015173132997006178,-0.0014455380151048303,0.00032145921208481663,0.0,0
63.75,3.0,-0.0019408813677728176,-0.001078854431398213,-0.0015646193642169237,-0.0015281183877959847,0.00035286621706496465,0.0,0
63.75,4.0,-0.001659185392782092,-0.0009812744101509452,-0.0017794319428503513,-0.0014732972485944629,0.0003513589459639449,0.0,0
63.75,5.0,-0.0015475848922505975,-0.0010528871789574623,-0.00181536132004112,-0.0014719444637497265,0.0003158404763728697,0.0,0
63.75,6.0,-0.0014630788937211037,-0.0010599190136417747,-0.0017531561898067594,-0.001425384699056546,0.00028426523393696677,0.0,0
63.75,7.0,-0.0014630788937211037,-0.001040856004692614,-0.0017531561898067594,-0.001419030362740159,0.0002924586503417715,0.0,0
63.75,8.0,-0.0014630788937211037,-0.0010617937659844756,-0.0017531561898067594,-0.001426009616504113,0.0002834620477282022,0.0,0
63.75,9.0,-0.0014630788937211037,-0.001056334120221436,-0.0017531561898067594,-0.0014241897345830996,0.00028580240748827276,0.0,0
63.75,10.0,-0.0014630788937211037,-0.0010470334673300385,-0.0017531561898067594,-0.0014210895169526339,0.0002897983846522008,0.0,0
75.0,-10.0,-0.0016692535718902946,-0.0011716196313500404,-0.001683082664385438,-0.001507985289208591,0.0002379134335422185,0.0,0
75.0,-9.0,-0.0016692535718902946,-0.001172199146822095,-0.001683082664385438,-0.0015081784610326092,0.000237640324345898,0.0,0
75.0,-8.0,-0.0016692535718902946,-0.0011759573826566339,-0.001683082664385438,-0.0015094312063107889,0.000235869178778833,0.0,0
75.0,-7.0,-0.0016692535718902946,-0.0011535783996805549,-0.0016922447830438614,-0.0015050255848715703,0.0002486878792537517,0.0,0
75.0,-6.0,-0.0016922386130318046,-0.0012028660858049989,-0.0015573038253933191,-0.0014841361747433741,0.0002063758649120773,0.0,0
75.0,-5.0,-0.0016830747481435537,-0.0011546998284757137,-0.0016360855661332607,-0.0014912867142508428,0.00023877471189854383,0.0,0
75.0,-4.0,-0.0016830747481435537,-0.0011257232399657369,-0.0015651627909392118,-0.0014579869263495009,0.0002398265698095686,0.0,0
75.0,-3.0,-0.0017535319784656167,-0.001284092548303306,-0.001496248645707965,-0.001511291057492296,0.0001919427870694733,0.0,0
75.0,-2.0,-0.0016823860350996256,-0.0011267605004832149,-0.0014368239790201187,-0.0014153235048676531,0.0002273420865436471,0.0,0
75.0,-1.0,-0.0017326001543551683,-0.0011291198898106813,-0.0014361079083755612,-0.0014326093175138037,0.0002463822065101083,0.0,0
75.0,0.0,-0.0018035394605249166,-0.0010743297170847654,-0.001488577458076179,-0.001455482211895287,0.00029861701667503054,0.0,0
75.0,1.0,-0.0017992097418755293,-0.001140340929850936,-0.0014995888341218233,-0.0014797131686160963,0.0002693489798559314,0.0,0
75.0,2.0,-0.0017984180012717843,-0.000956765201408416,-0.0015173132997006178,-0.001424165500793606,0.00034985925094755614,0.0,0
75.0,3.0,-0.0019408813677728176,-0.001019262708723545,-0.0015646193642169237,-0.0015082544802377622,0.00037835432096244837,0.0,0
75.0,4.0,-0.001659185392782092,-0.0009211420547217131,-0.0017794319428503513,-0.0014532531301180522,0.0003794482447101457,0.0,0
75.0,5.0,-0.0015475848922505975,-0.0010093830060213804,-0.00181536132004112,-0.0014574430727710326,0.0003351561043074708,0.0,0
75.0,6.0,-0.0014630788937211037,-0.0010164151899516582,-0.0017531561898067594,-0.0014108834244931738,0.00030302926203346146,0.0,0
75.0,7.0,-0.0014630788937211037,-0.0009973517153412104,-0.0017531561898067594,-0.0014045289329563577,0.0003113210286662318,0.0,0
75.0,8.0,-0.0014630788937211037,-0.00101828936021775,-0.0017531561898067594,-0.0014115081479152043,0.00030221622576645686,0.0,0
75.0,9.0,-0.0014630788937211037,-0.0010128297144547105,-0.0017531561898067594,-0.0014096882659941912,0.000304585775410477,0.0,0
75.0,10.0,-0.0014630788937211037,-0.0010035294108092785,-0.0017531561898067594,-0.0014065881647790472,0.0003086297445050063,0.0,0
86.25,-10.0,-0.0017418398056179285,-0.0012247276026755571,-0.0017147613689303398,-0.001560442925741275,0.00023764384281132483,0.0,0
86.25,-9.0,-0.0017418398056179285,-0.0012253072345629334,-0.0017147613689303398,-0.0015606361363704007,0.00023737089785665582,0.0,0
86.25,-8.0,-0.0017418398056179285,-0.0012290654703974724,-0.0017147613689303398,-0.0015618888816485803,0.00023560118525590228,0.0,0
86.25,-7.0,-0.0017418398056179285,-0.0012112278491258621,-0.0017239226726815104,-0.0015589967758084338,0.0002460185300441496,0.0,0
86.25,-6.0,-0.0017648250795900822,-0.001287440420128405,-0.0015889824135228992,-0.0015470826377471287,0.00019713061943777316,0.0,0
86.25,-5.0,-0.0017556605162099004,-0.0012312604812905192,-0.001667763921432197,-0.0015515616396442056,0.00022931212626085853,0.0,0
86.25,-4.0,-0.0017556605162099004,-0.0012147322995588183,-0.0015968409134075046,-0.001522411243058741,0.000227017863854366,0.0,0
86.25,-3.0,-0.0018261180957779288,-0.001335084903985262,-0.001527927233837545,-0.0015630434112002451,0.00020199547568357394,0.0,0
86.25,-2.0,-0.0017549716867506504,-0.0012000337010249496,-0.001468502334319055,-0.0014745025740315516,0.00022659220957155628,0.0,0
86.25,-1.0,-0.0018051862716674805,-0.001178169623017311,-0.0014677862636744976,-0.0014837140527864297,0.0002562261244429981,0.0,0
86.25,0.0,-0.0017817794578149915,-0.001113816862925887,-0.001488577458076179,-0.001461391259605686,0.000273371327542111,0.0,0
86.25,1.0,-0.0017774496227502823,-0.0011756245512515306,-0.0014995888341218233,-0.0014842210027078788,0.0002459342484661228,0.0,0
86.25,2.0,-0.0017766577657312155,-0.0009792324854061007,-0.0015173132997006178,-0.0014244011836126447,0.00033211068979318296,0.0,0
86.25,3.0,-0.001919121714308858,-0.0010347254574298859,-0.0015646193642169237,-0.0015061555119852226,0.00036341225562595055,0.0,0
86.25,4.0,-0.0016260782722383738,-0.0009441996226087213,-0.0017794319428503513,-0.0014499032792324822,0.0003630256908397565,0.0,0
86.25,5.0,-0.001514477888122201,-0.0010397324804216623,-0.00181536132004112,-0.0014565238961949944,0.00031928986109550534,0.0,0
86.25,6.0,-0.001429971307516098,-0.0010515594622120261,-0.0017531561898067594,-0.0014115623198449612,0.00028672130506029325,0.0,0
86.25,7.0,-0.001429971307516098,-0.0010324961040169,-0.0017531561898067594,-0.0014052078671132524,0.00029472887065697156,0.0,0
86.25,8.0,-0.001429971307516098,-0.0010534339817240834,-0.0017531561898067594,-0.0014121871596823137,0.00028593705491087174,0.0,0
86.25,9.0,-0.001429971307516098,-0.0010479744523763657,-0.0017531561898067594,-0.0014103673165664077,0.0002882227819438797,0.0,0
86.25,10.0,-0.001429971307516098,-0.0010386737994849682,-0.0017531561898067594,-0.001407267098935942,0.0002921276916411994,0.0,0
97.5,-10.0,-0.001787781366147101,-0.0012409536866471171,-0.001632338622584939,-0.0015536912251263857,0.0002300640311045123,0.0,0
97.5,-9.0,-0.001787781366147101,-0.0012415332021191716,-0.001632338622584939,-0.001553884396950404,0.0002298014553419347,0.0,0
97.5,-8.0,-0.001787781366147101,-0.0012452913215383887,-0.001632338622584939,-0.0015551371034234762,0.00022809927377572382,0.0,0
97.5,-7.0,-0.001787781366147101,-0.0012274538166821003,-0.0016415005084127188,-0.0015522452304139733,0.0002372995563422432,0.0,0
97.5,-6.0,-0.0018001977587118745,-0.001299324561841786,-0.0014239480951800942,-0.0015078234719112515,0.0002129081162568504,0.0,0
97.5,-5.0,-0.0018058306304737926,-0.0012455071555450559,-0.001502729719504714,-0.0015180225018411875,0.0002290065516278908,0.0,0
97.5,-4.0,-0.0018058306304737926,-0.0012305855052545667,-0.0014318067114800215,-0.001489407615736127,0.0002383486754742045,0.0,0
97.5,-3.0,-0.0018518585711717606,-0.0013158471556380391,-0.0014133807271718979,-0.0015270288179938991,0.0002331151014788336,0.0,0
97.5,-2.0,-0.0018532759277150035,-0.0011990091297775507,-0.0014105318114161491,-0.0014876056229695678,0.00027260660305204255,0.0,0
97.5,-1.0,-0.0018329020822420716,-0.0011865443084388971,-0.0014098157407715917,-0.0014764207104841869,0.0002680444732151249,0.0,0
97.5,0.0,-0.0018094952683895826,-0.001107974210754037,-0.001430606935173273,-0.0014493588047722976,0.00028670155567141913,0.0,0
97.5,1.0,-0.001805165084078908,-0.0011677042348310351,-0.0014416184276342392,-0.0014714959155147274,0.00026109842562080095,0.0,0
97.5,2.0,-0.0018043735763058066,-0.0009684864198789,-0.0014593428932130337,-0.0014107342964659135,0.00034297612290863443,0.0,0
97.5,3.0,-0.00179254577960819,-0.001000512856990099,-0.0015740381786599755,-0.0014556989384194214,0.00033399817311204207,0.0,0
97.5,4.0,-0.0015956417191773653,-0.0008904905989766121,-0.0017888511065393686,-0.001424994474897782,0.0003860943424192807,0.0,0
97.5,5.0,-0.0014840413350611925,-0.0009859763085842133,-0.001824780716560781,-0.0014315994534020622,0.0003444423724652091,0.0,0
97.5,6.0,-0.0013995347544550896,-0.0009978035232052207,-0.001762575120665133,-0.0013866377994418144,0.00031234985476418094,0.0,0
97.5,7.0,-0.0013995347544550896,-0.000979647389613092,-0.001762575120665133,-0.001380585754911105,0.0003199096293750916,0.0,0
97.5,8.0,-0.0013995347544550896,-0.0010092249140143394,-0.001762575120665133,-0.0013904449297115207,0.0003076210896006102,0.0,0
97.5,9.0,-0.0013995347544550896,-0.0010037652682512999,-0.001762575120665133,-0.0013886250477905075,0.0003098788626810012,0.0,0
97.5,10.0,-0.0013995347544550896,-0.0009944646153599024,-0.001762575120665133,-0.0013855248301600416,0.0003137362433362658,0.0,0
108.75,-10.0,-0.0018963743932545185,-0.0012839874252676964,-0.001632338622584939,-0.0016042334803690512,0.0002507945691919381,0.0,0
108.75,-9.0,-0.0018963743932545185,-0.0012845671735703945,-0.001632338622584939,-0.001604426729803284,0.0002505478315390702,0.0,0
108.75,-8.0,-0.0018963743932545185,-0.0012883252929896116,-0.001632338622584939,-0.0016056794362763565,0.0002489497422429107,0.0,0
108.75,-7.0,-0.0018963743932545185,-0.0012704874388873577,-0.0016415005084127188,-0.0016027874468515317,0.0002569794359649948,0.0,0
108.75,-6.0,-0.0019087911350652575,-0.0013512757141143084,-0.0014239480951800942,-0.0015613383147865534,0.0002474710966047844,0.0,0
108.75,-5.0,-0.0019144240068271756,-0.0012992126867175102,-0.001502729719504714,-0.0015721221376831334,0.0002559071744119415,0.0,0
108.75,-4.0,-0.0019144240068271756,-0.0012853802181780338,-0.0014318067114800215,-0.0015438703121617436,0.00026875355496294484,0.0,0
108.75,-3.0,-0.0019604514818638563,-0.0013688210165128112,-0.0014133807271718979,-0.0015808844085161884,0.00026901024061150633,0.0,0
108.75,-2.0,-0.0019046851666644216,-0.00125896034296602,-0.0014105318114161491,-0.0015247257736821969,0.0002757055588226899,0.0,0
108.75,-1.0,-0.0018843114376068115,-0.0012499185977503657,-0.0014098157407715917,-0.0015146819253762562,0.0002693959370151874,0.0,0
108.75,0.0,-0.0017718987073749304,-0.0011529860785230994,-0.001430606935173273,-0.0014518305736904342,0.00025311531319670803,0.0,0
108.75,1.0,-0.0017675687558948994,-0.0012134453281760216,-0.0014416184276342392,-0.0014742108372350533,0.00022739084144473955,0.0,0
108.75,2.0,-0.0017667767824605107,-0.0010095195611938834,-0.0014593428932130337,-0.0014118797456224759,0.0003109653652466951,0.0,0
108.75,3.0,-0.0017549489857628942,-0.0010444889776408672,-0.0015740381786599755,-0.0014578253806879122,0.000301460242369879,0.0,0
108.75,4.0,-0.0015580449253320694,-0.0009465386974625289,-0.0017764600925147533,-0.001427014571769784,0.0003512540350015932,0.0,0
108.75,5.0,-0.0014464446576312184,-0.0010403164196759462,-0.0018123893532902002,-0.001433050143532455,0.00031533972522861385,0.0,0
108.75,6.0,-0.001361938426271081,-0.0010494834277778864,-0.001750183873809874,-0.0013872019092862804,0.0002866170051339139,0.0,0
108.75,7.0,-0.001361938426271081,-0.0010266761528328061,-0.001750183873809874,-0.0013795994843045871,0.00029563467354885246,0.0,0
108.75,8.0,-0.001361938426271081,-0.0010562536772340536,-0.0018002252327278256,-0.0014061391120776534,0.00030532899667438967,0.0,0
108.75,9.0,-0.001361938426271081,-0.0010507941478863358,-0.0018002252327278256,-0.0014043192689617474,0.0003074181079052342,0.0,0
108.75,10.0,-0.001361938426271081,-0.001041493727825582,-0.0018002252327278256,-0.0014012191289414961,0.0003109936808945556,0.0,0
120.0,-10.0,-0.0018525521736592054,-0.0013275232631713152,-0.001632338622584939,-0.0016041380198051531,0.00021526773207625695,0.0,0
120.0,-9.0,-0.0018525521736592054,-0.0013281027786433697,-0.001632338622584939,-0.0016043311916291714,0.00021501954039059736,0.0,0
120.0,-8.0,-0.0018525521736592054,-0.0013318610144779086,-0.001632338622584939,-0.001605583936907351,0.00021341146597854974,0.0,0
120.0,-7.0,-0.0018525521736592054,-0.0013165092095732689,-0.0016415005084127188,-0.0016035206305483978,0.0002204803365056254,0.0,0
120.0,-6.0,-0.0018649683333933353,-0.0013984974939376116,-0.0014239480951800942,-0.0015624713075036805,0.0002141499027627858,0.0,0
120.0,-5.0,-0.001870601437985897,-0.001346434117294848,-0.001502729719504714,-0.001573255091595153,0.0002197243972214274,0.0,0
120.0,-4.0,-0.001870601437985897,-0.0013438727473840117,-0.0014318067114800215,-0.0015487602989499767,0.00023039008166204195,0.0,0
120.0,-3.0,-0.0019166291458532214,-0.0014105961890891194,-0.0014133807271718979,-0.0015802020207047462,0.00023789261767281255,0.0,0
120.0,-2.0,-0.0019163505639880896,-0.001301313517615199,-0.0014105318114161491,-0.0015427319643398125,0.00026792449487066594,0.0,0
120.0,-1.0,-0.0018959767185151577,-0.001294964924454689,-0.0014098157407715917,-0.0015335857945804794,0.0002605034405592845,0.0,0
120.0,0.0,-0.001783564337529242,-0.0011983701260760427,-0.001430606935173273,-0.0014708471329261859,0.00024059304702613236,0.0,0
120.0,1.0,-0.0017792341532185674,-0.0012574270367622375,-0.0014416184276342392,-0.001492759872538348,0.00021607445049685607,0.0,0
120.0,2.0,-0.001778442645445466,-0.0010456927120685577,-0.0014593428932130337,-0.0014278260835756857,0.0002999728856449679,0.0,0
120.0,3.0,-0.0017666142666712403,-0.0010805496713146567,-0.0015740381786599755,-0.0014737340388819575,0.00028892542012649137,0.0,0
120.0,4.0,-0.0015697104390710592,-0.0009823610307648778,-0.0017764600925147533,-0.0014428438541168969,0.00033637248971089275,0.0,0
120.0,5.0,-0.0014657084830105305,-0.0010761385783553123,-0.0018123893532902002,-0.001451412138218681,0.0003007430686415026,0.0,0
120.0,6.0,-0.001381202251650393,-0.0010853060521185398,-0.001750183873809874,-0.0014055640591929357,0.00027198131393450336,0.0,0
120.0,7.0,-0.001381202251650393,-0.0010624990100041032,-0.001750183873809874,-0.0013979617118214567,0.00028099617744233875,0.0,0
120.0,8.0,-0.001381202251650393,-0.0010920760687440634,-0.0018002252327278256,-0.001424501184374094,0.0002907173974773257,0.0,0
120.0,9.0,-0.001381202251650393,-0.0010866165393963456,-0.0018002252327278256,-0.001422681341258188,0.00029280224037802287,0.0,0
