time_left_game,score_diff,tau_catboost,tau_xgb,tau_lgbm,tau_mean_ensemble,tau_std_across_models,tau_sign_agree_ratio,tau_sign_disagree
176.25,-7.0,0.005766031797975302,0.005266726016998291,0.005250048357993364,0.005427602057655652,0.0002394028027225108,1.0,0
176.25,-6.0,0.005236462224274874,0.004127912223339081,0.002311184536665678,0.0038918529947598777,0.0012058483478320997,1.0,0
176.25,-5.0,0.004928162321448326,0.004517687018960714,0.003677216125652194,0.0043743551553537445,0.0005206563892741474,1.0,0
176.25,-4.0,0.004608518909662962,0.0056701586581766605,0.004976704716682434,0.005085127428174019,0.0004401411532538532,1.0,0
176.25,-3.0,0.004536769352853298,0.0060903592966496944,0.005069708917289972,0.005232279188930988,0.0006445837149056734,1.0,0
176.25,-2.0,0.004216985777020454,0.0060903592966496944,0.0049072131514549255,0.005071519408375025,0.000773575893953671,1.0,0
176.25,-1.0,0.004516593646258116,0.004931000526994467,0.004500159062445164,0.004649251078565915,0.0001993398900598689,1.0,0
176.25,0.0,0.002548128366470337,0.0026425214018672705,0.0010101073421537876,0.002066919036830465,0.0007482716662580531,1.0,0
176.25,1.0,0.0008763052755966783,-0.00032065564300864935,0.0005594491376541555,0.0003716995900807281,0.0005063702727106898,0.6666666666666666,1
176.25,2.0,-0.001416809973306954,-0.0013334646355360746,0.00016625761054456234,-0.0008613389994328221,0.0007274167562728605,0.3333333333333333,1
176.25,3.0,-0.002686798106878996,-0.0018859178526327014,-0.0008227924699895084,-0.0017985028098337352,0.0007634833750076487,0.0,0
176.25,4.0,-0.00012738030636683106,0.0009163101785816252,0.0010910173878073692,0.0006266490866740545,0.0005379286795453257,0.6666666666666666,1
176.25,5.0,-0.00021874814410693944,0.0004816347500309348,0.0010896072490140796,0.0004508312849793583,0.000534577776549931,0.6666666666666666,1
176.25,6.0,-0.0008316828170791268,9.2104404757265e-05,0.00046190526336431503,-9.255771631918226e-05,0.0005440083361412007,0.6666666666666666,1
176.25,7.0,-0.0009155730367638171,-0.0014814886962994933,-0.00016170191520359367,-0.000852921216088968,0.0005406189199206617,0.0,0
176.25,8.0,-0.0011571296490728855,-0.0014814886962994933,-0.0005877381772734225,-0.0010754521742152672,0.0003694147668851192,0.0,0
176.25,9.0,-0.0011571296490728855,-0.0014814886962994933,-0.0005877381772734225,-0.0010754521742152672,0.0003694147668851192,0.0,0
176.25,10.0,-0.0014740523183718324,-0.0014814886962994933,-0.0005877381772734225,-0.0011810930639815826,0.00041957624743266155,0.0,0
187.5,-10.0,0.003692230675369501,0.0018150856485590339,0.0027411971241235733,0.0027495044826840362,0.0007663637613537957,1.0,0
187.5,-9.0,0.002157928654924035,0.000936808530241251,0.0018911018269136548,0.001661946337359647,0.0005241932013554273,1.0,0
187.5,-8.0,0.0006896561826579273,-0.0013174013001844287,0.0008674012497067451,7.988537739341457e-05,0.0009906919708693321,0.6666666666666666,1
187.5,-7.0,0.005755071062594652,0.00501061649993062,0.005294145550578833,0.005353277704368035,0.0003067850579549534,1.0,0
187.5,-6.0,0.004964564926922321,0.004565149080008268,0.002973061753436923,0.004167591920122504,0.0008602557736057067,1.0,0
187.5,-5.0,0.004014650359749794,0.0036337769124656916,0.002683707047253847,0.003444044773156444,0.0005596732610994672,1.0,0
187.5,-4.0,0.004224846139550209,0.004578386899083853,0.003433712525293231,0.004078981854642431,0.00047855835430452373,1.0,0
187.5,-3.0,0.004153096582740545,0.0049985842779278755,0.003526716260239482,0.004226132373635967,0.0006031028300587334,1.0,0
187.5,-2.0,0.0038333130069077015,0.0049985842779278755,0.003364221192896366,0.004065372825910647,0.0006871072177980125,1.0,0
187.5,-1.0,0.003689736593514681,0.0038392345886677504,0.0027893371880054474,0.0034394361233959594,0.00046372325222816883,1.0,0
187.5,0.0,0.0018632365390658379,0.0005301596247591078,0.0017734221182763577,0.0013889394273671012,0.0006083550057715782,1.0,0
187.5,1.0,0.000497779983561486,-0.0003083983901888132,0.001735083176754415,0.0006414882567090293,0.000840413897805708,0.6666666666666666,1
187.5,2.0,-0.000590722484048456,-0.001527492655441165,0.0005613668472506106,-0.0005189494307463368,0.0008542821680146299,0.3333333333333333,1
187.5,3.0,-0.001201910083182156,-0.00165496114641428,-0.0005464593414217234,-0.0011344435236727197,0.00045505154682883215,0.0,0
187.5,4.0,0.0005761631182394922,0.001147271366789937,0.0013673504581674933,0.0010302616477323074,0.00033342946028712547,1.0,0
187.5,5.0,0.0004234998195897788,0.0007125992560759187,0.0013659399701282382,0.0008340130152646452,0.0003942117324712631,1.0,0
187.5,6.0,-0.0005237684235908091,0.0003230691945645958,0.0013378846924751997,0.00037906182114966214,0.0007610472879804036,0.6666666666666666,1
187.5,7.0,-0.000607658876106143,-0.0012505239574238658,0.000714277324732393,-0.00038130183626587194,0.0008179401574298931,0.3333333333333333,1
187.5,8.0,-0.0008492152555845678,-0.0012505239574238658,0.0002882411063183099,-0.0006038327022300413,0.0006517202510619905,0.3333333333333333,1
187.5,9.0,-0.0008492152555845678,-0.0012505239574238658,0.0002882411063183099,-0.0006038327022300413,0.0006517202510619905,0.3333333333333333,1
187.5,10.0,-0.0011661379830911756,-0.0012505239574238658,0.0002882411063183099,-0.0007094736113989105,0.0007063314810239283,0.3333333333333333,1
198.75,-10.0,0.003677388885989785,0.0013827519724145532,0.0027635046280920506,0.0026078818288321295,0.0009432226612426983,1.0,0
198.75,-9.0,0.002334476448595524,0.0005044748540967703,0.0019134097965434194,0.0015841203664119046,0.000782538648913159,1.0,0
198.75,-8.0,0.0006157218595035374,-0.0017497335793450475,0.0008897084626369178,-8.143441906819741e-05,0.0011849567448672194,0.6666666666666666,1
198.75,-7.0,0.004302654415369034,0.004578285850584507,0.004169068764895201,0.004350003010282914,0.0001703840228919196,1.0,0
198.75,-6.0,0.0034525832161307335,0.0034224987030029297,0.001809594570659101,0.0028948921632642546,0.0007675195623428504,1.0,0
198.75,-5.0,0.0022771928925067186,0.0018539122538641095,0.0008155098184943199,0.0016488716549550493,0.0006140904317847242,1.0,0
198.75,-4.0,0.001336149056442082,0.002798520727083087,0.0004815118736587465,0.001538727219061305,0.0009566995141942704,1.0,0
198.75,-3.0,0.0009295230847783387,0.003218716010451317,0.000574516539927572,0.0015742518783857424,0.001171808893110521,1.0,0
198.75,-2.0,0.0006097384612075984,0.003218716010451317,0.0002278401516377926,0.0013520982077655692,0.0013290743886105083,1.0,0
198.75,-1.0,0.00018531344539951533,0.0020593684166669846,-0.000504050578456372,0.0005802104278700426,0.0010831241714635972,0.6666666666666666,1
198.75,0.0,-0.00036602269392460585,0.0007152528269216418,0.0004269955097697675,0.00025874188092226785,0.0004571805994065476,0.6666666666666666,1
198.75,1.0,-0.00046570689301006496,-0.00012329597666393965,0.0003886563063133508,-6.67821877868846e-05,0.0003510740428451582,0.3333333333333333,1
198.75,2.0,-0.001042730757035315,-0.0013423992786556482,0.00038183695869520307,-0.0006677643589985868,0.0007521956750256475,0.3333333333333333,1
198.75,3.0,-0.0011369762942194939,-0.0018704545218497515,-0.00072598917176947,-0.0012444733292795718,0.0004733687384366272,0.0,0
198.75,4.0,0.0005511910421773791,0.0009317780495621264,0.0011878209188580513,0.0008902633368658522,0.0002615556072148618,1.0,0
198.75,5.0,0.0008874084451235831,0.0004971068119630218,0.0011864103144034743,0.000856975190496693,0.0002822285915820219,1.0,0
198.75,6.0,-5.985952157061547e-05,0.0001075787004083395,0.0011583545710891485,0.0004020245833089575,0.0005391568586577604,0.6666666666666666,1
198.75,7.0,0.0001379918394377455,-0.0014660143060609698,0.0005347475525923073,-0.000264424971343639,0.0008649533594208127,0.6666666666666666,1
