window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-8,-0.0014865295400868432,-0.0014865295400868432,-0.0011996430369840185,-0.003517477747688626,0.00025753216441211504,-0.00070708524,-0.004111043,0.0004504666,0.0031280036097626886,0.7549019607843137,68,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-7,0.004730953127193109,0.004730953127193109,0.004108232474107343,0.003690777453308615,0.006393849454163369,0.0034934795,0.0064082486,0.008916281,0.002759557577487011,0.927927927927928,74,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-6,0.001994716634038883,0.001994716634038883,0.0017362067457858989,0.0013443253024461848,0.0029036178538845653,0.0016162974,0.0029839778,0.004101072,0.002561033177212172,0.8607594936708861,79,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-5,0.0014122970427672343,0.0014122970427672343,0.0006001052605149196,0.0009589265149808139,0.0026778593528059697,0.00071720564,0.0024215505,0.00378961,0.003177517386254476,0.8571428571428571,91,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-4,0.0021115206737192783,0.0021115206737192783,-0.0005684104310490051,0.0026664856178496158,0.004236486834357223,-0.00020753827,0.0049134586,0.0059399307,0.0029079888914954493,0.8130081300813009,82,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-3,0.0020514690504185294,0.0020514690504185294,2.294713533854065e-06,0.0024730502973664944,0.0036790621403552395,0.0002441083,0.004631171,0.005170894,0.003228493882054294,0.8538011695906432,114,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-2,0.001357634639983624,0.001357634639983624,-0.0006917407189392224,0.0018638504766784055,0.0029007941622116893,-0.0003051398,0.0037421414,0.0040971763,0.00377112058972373,0.8456140350877193,95,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,-1,0.0011970122992409498,0.0011970122992409498,-0.001618235752027165,0.0020308883007594046,0.00317838434899061,-0.0010383526,0.0039859065,0.0044801463,0.0034513824326732863,0.819047619047619,105,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,0,-7.653007044600743e-05,-7.653007044600743e-05,-0.0017800821402845237,-0.0002774623857461714,0.0018279543146926729,-0.0011664351,0.00061723916,0.0026170597,0.0033293873364494803,0.7611548556430445,127,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,1,-0.0013447782190988873,-0.0013447782190988873,-0.003886299782243137,-0.0011069109334998061,0.0009588760584462808,-0.0028332607,-0.0005932078,0.0014180581,0.002593202232314857,0.7333333333333333,110,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,2,-0.002187947282075106,-0.002187947282075106,-0.004143948489252988,-0.002095603518689875,-0.00032428983828245496,-0.0030371596,-0.002036046,-0.0003522294,0.0020072289619863654,0.8156862745098039,85,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,3,-0.003100872199172565,-0.003100872199172565,-0.0057631354692772255,-0.0023195149542476813,-0.001219966173992787,-0.0043185577,-0.0023628087,-0.0015879266,0.0015934299943930728,0.9492063492063493,105,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,4,8.987887470009401e-05,8.987887470009401e-05,-0.0012811283496995231,0.0002640966151073529,0.0012866683586924522,-0.0007715714,0.0014075576,0.0018702883,0.00149552790709,0.8131868131868132,91,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,5,-0.000547577794923032,-0.000547577794923032,-0.002045775110614164,-0.0008666715018005407,0.0012697132276456092,-0.0013767001,-0.00024261692,0.0018468967,0.001407120540353269,0.7538461538461538,65,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,6,-0.0008641099988878364,-0.0008641099988878364,-0.0017965203551302872,-0.001422329123607798,0.0006265194820745758,-0.001179444,-0.00105351,0.00095953065,0.0014460154461880916,0.7518518518518519,90,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,7,-0.0018928305608216752,-0.0018928305608216752,-0.002659015609200823,-0.0024595401908476017,-0.0005599358824166011,-0.0018620084,-0.0025671532,-0.00067733246,0.0012556995238715957,0.8977777777777777,75,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,8,-0.002150338534618248,-0.002150338534618248,-0.0033061446142037946,-0.0024071030573968393,-0.0007377679322541106,-0.0023741357,-0.0024906297,-0.00092267396,0.0013179053466626492,0.9411764705882353,68,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,9,-0.0021543683801364074,-0.0021543683801364074,-0.0036680160848081025,-0.0022823690602796994,-0.0005127199953214211,-0.0026605148,-0.0023086003,-0.0006121923,0.001287412449847632,0.9292929292929293,66,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,180,195,187.5,10,-0.0025607328352187757,-0.0025607328352187757,-0.004175635703739623,-0.0026823678917406836,-0.000824194910176021,-0.0030622366,-0.0028923345,-0.0010419108,0.0014255926149636525,0.9019607843137255,51,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-10,0.0014732336834398885,0.0014732336834398885,0.0036933561924129346,-0.001846142821477687,0.0025724876793844177,0.003165153,-0.0016719981,0.0036442366,0.002259565383126139,0.782608695652174,69,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-9,0.0009483688185877803,0.0009483688185877803,0.0019585038666717035,-0.0016099485397722407,0.0024965511288638784,0.0017922198,-0.0013273105,0.0035394726,0.0018674849638184018,0.7469135802469135,54,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-8,-0.0019269688725940017,-0.0019269688725940017,-0.0014257434725637994,-0.004382017090891242,2.685394567303592e-05,-0.0008860174,-0.0053727,0.00013221725,0.0031032094943070675,0.7679324894514767,79,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-7,0.002471633091340593,0.002471633091340593,0.0019830837227069516,0.002235268340686014,0.003196547210628814,0.0018116718,0.0042841663,0.0045052045,0.003200307246090401,0.896969696969697,55,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-6,0.0009901579380902084,0.0009901579380902084,0.0013832962739293183,0.0012012666304079397,0.00038591090993336677,0.0013370101,0.002775207,0.0006275811,0.0020154559643152047,0.8164794007490638,89,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-5,-0.00036662412276444045,-0.00036662412276444045,-0.0014990625125376556,0.00042971477545552665,-3.052463121119252e-05,-0.0009440409,0.0016492507,5.3056345e-05,0.002665955325086232,0.8422939068100358,93,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-4,-0.0009701745198455755,-0.0009701745198455755,-0.0036543848204099306,0.0006929574901606856,5.090377071251832e-05,-0.002649727,0.0020334113,0.00016539698,0.002919687577872895,0.8142857142857143,70,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-3,-0.0017311421376548046,-0.0017311421376548046,-0.0043920731566460865,0.0004104198919374517,-0.0012117731482557792,-0.0032335212,0.0016210929,-0.0015766233,0.0036979495831681187,0.8464052287581699,102,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-2,-0.0016636661264273066,-0.0016636661264273066,-0.004084918210921232,0.00038422723760048893,-0.0012903074059611762,-0.0029904442,0.0015828689,-0.001684971,0.00319338795945518,0.8514851485148515,101,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,-1,-0.0014660197784606805,-0.0014660197784606805,-0.004770813919653385,0.000807121745969751,-0.00043436716169840684,-0.0035332507,0.0022000156,-0.0005040948,0.003053366791190999,0.8099688473520248,107,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,0,-0.002698523390100107,-0.002698523390100107,-0.00510178769995751,-0.001859186701625451,-0.00113459576871736,-0.0037951777,-0.0016910336,-0.0014701474,0.003258880347285977,0.7833333333333333,120,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,1,-0.002380369392290207,-0.002380369392290207,-0.0048045776663182055,-0.0016848023607000857,-0.0006517281498523305,-0.0035599708,-0.0014365475,-0.0008039714,0.002423939332211483,0.8024691358024691,108,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,2,-0.002963762170898631,-0.002963762170898631,-0.005534105231761341,-0.002187921385169262,-0.0011692598957652907,-0.0041373065,-0.002170769,-0.001517971,0.002256112958766125,0.9106529209621993,97,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,3,-0.0033686906021280914,-0.0033686906021280914,-0.005695633596936465,-0.002635067872291305,-0.0017753703371565035,-0.0042651375,-0.0028233074,-0.002354176,0.001808567139129334,0.9791666666666666,96,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,4,-7.955101254737836e-05,-7.955101254737836e-05,-0.0012765676753626967,0.00010332673409433925,0.0009345879036262223,-0.00076796213,0.0011729398,0.0013845494,0.001601269493332972,0.8063063063063063,74,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,5,-0.00032785989960643715,-0.00032785989960643715,-0.0011981997845276367,-0.0006020464230804085,0.0008166665087887339,-0.0007059431,0.0001435609,0.0012218622,0.0009989082578576826,0.7671232876712328,73,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,6,-0.0006946010637546126,-0.0006946010637546126,-0.0009977725650532608,-0.0015706545652529615,0.0004846239390423847,-0.0005473283,-0.0012699672,0.00076376804,0.0009199453450400941,0.7037037037037036,63,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,7,-0.001411121164431221,-0.001411121164431221,-0.0012986832097539546,-0.002334446575996304,-0.0006002337075434041,-0.000785464,-0.002384599,-0.0007329284,0.0010857898261383658,0.875,56,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,8,-0.0019016583689824712,-0.0019016583689824712,-0.002228336197821623,-0.002467715745488548,-0.0010089231636372434,-0.001521176,-0.0025790841,-0.0012967665,0.001156175008883315,0.9444444444444444,60,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,9,-0.0019615252099968034,-0.0019615252099968034,-0.0022180659134457895,-0.002641395726431707,-0.0010251139901129138,-0.0015130482,-0.002832542,-0.0013191038,0.0012329572946161633,0.9538461538461539,65,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,195,210,202.5,10,-0.0019401989550282186,-0.0019401989550282186,-0.0024694679671739064,-0.002416223360699018,-0.0009349055372117321,-0.0017120035,-0.0025039392,-0.0011946498,0.0012843458631349549,0.9433962264150944,53,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-10,0.001577033330922616,0.001577033330922616,0.003468238907737928,-0.0013698952061924952,0.002632756291222415,0.002986999,-0.0009769911,0.0037273846,0.0020755914827521945,0.7708333333333333,64,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-9,0.0008482027801596705,0.0008482027801596705,0.0022045424496165305,-0.0015520282640898687,0.0018920941549523495,0.0019869306,-0.0012427851,0.0027055487,0.0018228236848363292,0.7619047619047619,70,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-8,-0.0018191843912506592,-0.0018191843912506592,-0.0014081477467242818,-0.003917120472548771,-0.00013228495447892622,-0.00087209244,-0.0046942574,-8.733471e-05,0.002782439989616994,0.7688888888888888,75,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-7,0.002804837789923714,0.002804837789923714,0.002375233988778829,0.0029413531540421816,0.0030979262269501314,0.0021220131,0.005314584,0.0043691443,0.0024987005052882483,0.9289617486338797,61,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-6,0.001052236953314127,0.001052236953314127,0.001843246317500108,0.001599811726331394,-0.0002863471838891208,0.0017010068,0.0033568195,-0.00029988278,0.0029518368289887967,0.8828828828828829,74,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-5,-0.00043285586003150836,-0.00043285586003150836,-0.0018403260825341932,0.0005752083611177281,-3.344985867806002e-05,-0.0012141111,0.0018615752,4.902063e-05,0.0031379850631317596,0.8464912280701754,76,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-4,-0.0007648417222058403,-0.0007648417222058403,-0.0019144046325084419,0.00010429309478341287,-0.0004844136288924922,-0.0012727357,0.00117435,-0.00057314016,0.002858993110145795,0.8699186991869918,82,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-3,-0.0008047893260491993,-0.0008047893260491993,-0.002271942556616023,0.0005144241443091989,-0.0006568495658407737,-0.0015556853,0.0017728705,-0.000811037,0.003376096009406456,0.868421052631579,114,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-2,-0.0011593630143737555,-0.0011593630143737555,-0.0024898164631606337,0.00037059455836168786,-0.0013588671383223201,-0.001728107,0.0015629743,-0.0017795578,0.003563750942971543,0.8831908831908831,117,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,-1,-0.0017858302714959375,-0.0017858302714959375,-0.004614450419716391,-4.9695178869065844e-05,-0.0006933452159023552,-0.003409507,0.0009496289,-0.0008613873,0.003780304149439304,0.882716049382716,108,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,0,-0.0011810781887737637,-0.0011810781887737637,-0.002232262223185066,-0.001625786092424317,0.0003148137492880919,-0.0015242829,-0.0013504229,0.00052949373,0.00308902087031347,0.7818181818181819,110,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,1,-0.001821357156853525,-0.001821357156853525,-0.0034612572668653507,-0.0015738930768307217,-0.00042892112686450254,-0.002496889,-0.0012746933,-0.0004965813,0.002791327564553398,0.7912457912457912,99,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,2,-0.0025632537023339065,-0.0025632537023339065,-0.004805097245306986,-0.0020565867596473893,-0.0008280771020473442,-0.0035603817,-0.0019791073,-0.0010472668,0.0021003348168678465,0.8801169590643274,114,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,3,-0.003480679200870849,-0.003480679200870849,-0.0056747405525756425,-0.0026801591921658194,-0.0020871378578710843,-0.0042486032,-0.0028891112,-0.0027842983,0.0020326699005399516,0.979381443298969,97,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,4,0.00020961051646612125,0.00020961051646612125,-0.0009486905130982016,0.0005129455695616083,0.001064576492934957,-0.0005084856,0.0017707128,0.0015638849,0.001335842894889853,0.8008130081300814,82,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,5,-0.0003131835822827059,-0.0003131835822827059,-0.0010785856161629442,-0.0004590039778762625,0.000598038847191089,-0.0006112824,0.0003523084,0.0009202381,0.0011410238925978913,0.7708333333333333,64,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,6,-0.0007788378816014665,-0.0007788378816014665,-0.001178795045276036,-0.0015315034150634806,0.0003737848155351169,-0.00069058646,-0.0012128324,0.0006108517,0.0012825312433854261,0.738095238095238,98,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,7,-0.002065062442112271,-0.002065062442112271,-0.002282710609400248,-0.002946903912793445,-0.0009655728041431201,-0.001564207,-0.0032783821,-0.0012369592,0.0013672702728406822,0.9384615384615385,65,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,8,-0.0020468025285783112,-0.0020468025285783112,-0.002379613913192975,-0.002751232440484926,-0.0010095612320570322,-0.0016408946,-0.0029928312,-0.0012976468,0.0013082592297182576,0.9380952380952382,70,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,9,-0.0021478183468172803,-0.0021478183468172803,-0.002815806236365994,-0.0025654806125383874,-0.0010621681915474592,-0.00198609,-0.002721756,-0.0013702245,0.0013141233269319266,0.9574468085106383,47,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,210,225,217.5,10,-0.002158792372499717,-0.002158792372499717,-0.002628596781084396,-0.0027366205169498873,-0.0011111598194648675,-0.0018379355,-0.0029715071,-0.0014378147,0.0014412241494770567,0.9265536723163842,59,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-10,0.0015641424265932548,0.0015641424265932548,0.0029801526142549826,-0.0006752768818135904,0.002387551547338372,0.0026007355,3.66928e-05,0.003389094,0.0017425754266064896,0.7972972972972973,74,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-9,0.0008665167794668559,0.0008665167794668559,0.0017919103768049079,-0.0009556803270708555,0.001763320288666515,0.0016603804,-0.00037251101,0.002527889,0.0017488355361541298,0.7932489451476793,79,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-8,-0.0012072070582626196,-0.0012072070582626196,-0.0007111201116566439,-0.0027673764749273004,-0.00014312458820391475,-0.00032047633,-0.0030163908,-0.00010228934,0.001912898372182167,0.7601626016260162,82,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-7,0.0030985906752571484,0.0030985906752571484,0.002238363983971556,0.003818501158583522,0.003238906883216368,0.0020136964,0.00659464,0.004563645,0.0021270325338167387,0.9289617486338797,61,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-6,0.0024113403867014657,0.0024113403867014657,0.0029075600451875403,0.002442024318474339,0.0018844367964425167,0.0025432871,0.0045858934,0.0026949844,0.002448471591482441,0.9555555555555556,75,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-5,0.0011825163367049697,0.0011825163367049697,-0.000283400003409506,0.0019501724215185234,0.0018807765920058918,1.8014254e-05,0.0038681147,0.0026899348,0.0024099575717357693,0.8373983739837398,82,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-4,0.0016629773793861453,0.0016629773793861453,0.0015614002367784004,0.0014858471078712482,0.0019416847935087873,0.0014779585,0.0031905062,0.002773965,0.0027265754121648623,0.9194139194139195,91,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-3,0.001172136582774585,0.001172136582774585,0.0007714357264754173,0.0015215650014020865,0.0012234090204462508,0.0008527937,0.0032426307,0.0017830142,0.0026602991631515414,0.8888888888888888,90,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-2,0.0017992785520921342,0.0017992785520921342,0.0018256673312555458,0.0019627245161968295,0.0016094438088240276,0.001687095,0.0038864324,0.0023155974,0.0024099630272901617,0.932249322493225,123,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,-1,0.0009407631262928882,0.0009407631262928882,-0.00039586162653275434,0.00137922629219706,0.0018389247132143591,-7.0986e-05,0.0030349104,0.002632195,0.003557287753507851,0.8928571428571429,112,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,0,0.0009214907415063501,0.0009214907415063501,0.00031326933318178666,-5.401524373333231e-05,0.0025052181350705962,0.00049020845,0.00094332447,0.0035514298,0.002741256452221597,0.8478260869565217,138,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,1,0.0008821570316342486,0.0008821570316342486,0.0002990039464160662,0.00042550034694541986,0.0019219668015412598,0.00047891907,0.0016431005,0.0027467618,0.0020248144397802246,0.8650793650793651,84,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,2,-0.0018880980798456387,-0.0018880980798456387,-0.003747601024601271,-0.001580653968466256,-0.00033603924646938944,-0.0027234969,-0.0012845597,-0.00036843918,0.0023154233242836495,0.7936507936507937,84,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,3,-0.0031549069955969867,-0.0031549069955969867,-0.004891504999415053,-0.0026829604101803128,-0.0018902555771955942,-0.0036287636,-0.0028931992,-0.0025126745,0.0016701894400609116,0.9834983498349834,101,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,4,0.0004423366782390536,0.0004423366782390536,-0.0003747908514122585,0.0003951344950229233,0.001306666391106496,-5.4310945e-05,0.0015987864,0.0018978781,0.001321329130998548,0.823045267489712,81,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,5,-0.00045309723274644686,-0.00045309723274644686,-0.0016494873196106253,-0.0005713051094440311,0.0008615007308153162,-0.0010630846,0.00018842291,0.0012837165,0.0013229433431351638,0.7808219178082192,73,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,6,-0.0011849438272862804,-0.0011849438272862804,-0.0022082637131661063,-0.0017287431118456135,0.00038217534315287873,-0.0015052909,-0.0015006721,0.00062242744,0.0013822277318217468,0.7203065134099617,87,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,7,-0.0020690374952413554,-0.0020690374952413554,-0.0027588271556403202,-0.002612119839371451,-0.0008361654907122957,-0.0019409977,-0.0027898187,-0.0010584256,0.0014888477007433496,0.9259259259259259,54,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,8,-0.002208680132841773,-0.002208680132841773,-0.0031241802870776627,-0.00265456608830018,-0.0008472940231474762,-0.002230132,-0.002851762,-0.0010737788,0.0012668451224574662,0.9824561403508772,76,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,9,-0.002416183243494019,-0.002416183243494019,-0.003705462900716372,-0.002651918256281296,-0.0008911685734843885,-0.0026901495,-0.002847898,-0.0011343092,0.001368576122353193,0.9777777777777777,75,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,225,240,232.5,10,-0.0023328364362442686,-0.0023328364362442686,-0.003294030906492731,-0.002776350255050482,-0.0009281281471895935,-0.0023645489,-0.0030294866,-0.0011852997,0.001402578505181724,0.9473684210526315,57,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-10,0.0017223808746778379,0.0017223808746778379,0.0034398941151878777,-0.0006576382869879255,0.0023848867958335615,0.0029645674,6.24335e-05,0.0033854179,0.0022187679762351344,0.8472222222222222,48,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-9,0.00099451511869671,0.00099451511869671,0.0023216936899241696,-0.0009452815564129627,0.0016071332225789236,0.0020796421,-0.00035733567,0.0023124095,0.0019069042803421736,0.784313725490196,68,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-8,-0.0016317321153443915,-0.0016317321153443915,-0.0011443939395268225,-0.0030622876696498095,-0.0006885147368565431,-0.00066336204,-0.0034467662,-0.00085472304,0.0022768552929755444,0.8009950248756219,67,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-7,0.0029092667162095337,0.0029092667162095337,0.0026730208889199254,0.0032481145033209477,0.002806664756387728,0.0023576766,0.005762253,0.003967313,0.0023434216620512576,0.927927927927928,74,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-6,0.002475151289709645,0.002475151289709645,0.0028524500172493364,0.0022962273791249065,0.002276776472754691,0.0024996737,0.004373126,0.0032362659,0.002200784597101536,0.942652329749104,93,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-5,0.0011504067883837334,0.0011504067883837334,-0.0005908099636336479,0.001752167532249723,0.0022898627965351253,-0.00022526488,0.0035791583,0.0032543202,0.002618965647016275,0.8383838383838383,99,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-4,0.00169488814113614,0.00169488814113614,0.0014886921018079627,0.0012426495574162258,0.0023533227641842312,0.0014204185,0.0028355985,0.003341871,0.0026909372381615604,0.9176470588235294,85,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-3,0.002305955138137999,0.002305955138137999,0.001887979480360396,0.0023372161161843035,0.0026926698178692983,0.0017364079,0.0044329427,0.0038100427,0.0025908564364525914,0.9281045751633987,102,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-2,0.0016342220996225115,0.0016342220996225115,0.0013720141291487444,0.0017605416353107558,0.0017701105344080344,0.0013280815,0.003591379,0.0025372573,0.002366926328371023,0.9035812672176308,121,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,-1,0.0006399293404990276,0.0006399293404990276,-0.0013859479020520763,0.0012162460517611004,0.0020894898717880588,-0.0008545238,0.002797067,0.0029778806,0.0030099693036770483,0.8368794326241136,94,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,0,0.0014655366141129317,0.0014655366141129317,0.0006749968260658184,0.00032153511175664025,0.0034000779045163364,0.00077647355,0.0014913798,0.004786,0.0025768229234530604,0.8741721854304636,151,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,1,0.001313021319225861,0.001313021319225861,0.000680032792817375,0.0004994345853319229,0.002759596579528285,0.00078045897,0.0017509956,0.0039023766,0.0018602461673523731,0.8714285714285714,70,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,2,-0.0018140764279406026,-0.0018140764279406026,-0.0034952970509105332,-0.0014931173500330299,-0.0004538148828782447,-0.0025238276,-0.0011568142,-0.00053092535,0.0019044530411551908,0.8459119496855346,106,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,3,-0.0025078585101915773,-0.0025078585101915773,-0.0034323991340612903,-0.0025161735360610814,-0.0015750028604523607,-0.0024740514,-0.0026498004,-0.002077744,0.001594655209068415,0.9607843137254902,102,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,4,0.00022546159175700466,0.00022546159175700466,-0.0005940180636891159,0.0002891440294453627,0.0009812588095147671,-0.00022780373,0.0014441104,0.0014489377,0.0014479071210840048,0.797979797979798,99,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,5,-0.0003147615465928142,-0.0003147615465928142,-0.0009085721827787858,-0.000751776540526487,0.0007160640835268303,-0.00047673663,-7.494617e-05,0.0010830685,0.0012839015004097501,0.7634408602150536,62,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,6,-0.0011206329240350673,-0.0011206329240350673,-0.002228436503890031,-0.001602791750277166,0.0004693294820619954,-0.0015212554,-0.0013168663,0.0007426674,0.0013206943294837355,0.7265917602996254,89,True
30--300s,train2000_2021_test2022_2024,2000-2021,2022-2024,240,255,247.5,7,-0.0019317613364588121,-0.0019317613364588121,-0.0024236520690008993,-0.0026940989574539016,-0.000677532982921636,-0.0016757457,-0.0029094538,-0.00083957234,0.0012721169134771214,0.927536231884058,69,True
