window,outer_fold,train_years,test_years,time_bin_left,time_bin_right,time_bin_mid,score_diff_cell,cate_value,tau_mean_ensemble,tau_catboost,tau_xgb,tau_lgbm,tau_catboost_raw,tau_xgb_raw,tau_lgbm_raw,tau_std_across_models,tau_sign_agree_ratio,n,shown_in_figure
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,0,3,1.5,6,0.0015343957701062234,0.0015343957701062234,0.018660444694122192,-0.010523596779634721,-0.003533660604168801,0.015009858,-0.014335349,-0.004779957,0.0020104070634250895,0.6666666666666666,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,0,3,1.5,7,0.0052442662118646986,0.0052442662118646986,0.030945595245416336,-0.009762524898467309,-0.0054502717113549285,0.024732122,-0.013224687,-0.007424161,0.0033264121451510404,0.6666666666666666,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,0,3,1.5,8,-0.0025224282660087356,-0.0025224282660087356,0.0052774395980457545,-0.00982494696735892,-0.003019777428713042,0.0044187703,-0.013315782,-0.0040709907,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,0,3,1.5,9,0.0030782636918751903,0.0030782636918751903,0.017775461373259284,-0.004132276371395983,-0.004408393926237731,0.014309498,-0.005008243,-0.0059867604,0.0009257411138824385,0.6666666666666666,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,0,3,1.5,10,0.0014268919582569482,0.0014268919582569482,0.02304283600972128,-0.014195357801247449,-0.004566802333702986,0.01847801,-0.019693695,-0.0062053045,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-10,0.0024621131779203544,0.0024621131779203544,0.00304608302621245,0.007765382768546982,-0.0034251262609983667,0.0026529117,0.01235448,-0.0046302197,0.010531929759158221,0.8095238095238095,14,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-9,-0.00516506177507053,-0.00516506177507053,-0.009522606155694805,0.0014763173660572195,-0.007448896535574003,-0.0072937403,0.0031765993,-0.010181513,0.010250777002497947,0.8518518518518519,18,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-8,-0.010851183537424392,-0.010851183537424392,-0.017871963366281232,-0.002747175858307688,-0.011934411387684257,-0.013901283,-0.0029869112,-0.01636984,0.006448625237024895,0.8888888888888888,36,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-7,-0.002349117399117691,-0.002349117399117691,-0.0020973249401717523,0.0013234400090688194,-0.0062734672662501404,-0.0014174958,0.0029534993,-0.008559861,0.009704737977585684,0.8771929824561404,38,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-6,-0.002619171769770845,-0.002619171769770845,-0.006011394339781747,0.0006819218775432147,-0.0025280428470740037,-0.0045150253,0.0020173064,-0.0033925816,0.011314188168408349,0.8536585365853658,41,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-5,-0.014899451708467234,-0.014899451708467234,-0.02015596523831712,-0.006178553908374373,-0.018363835978710212,-0.015708804,-0.007994456,-0.025240032,0.014704829492071662,0.8907103825136612,61,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-4,-0.022734018183969036,-0.022734018183969036,-0.029557651807393795,-0.008726140051915979,-0.029918262692597335,-0.023149142,-0.011712249,-0.041180808,0.01782017401185887,0.8774509803921569,68,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-3,-0.030781804917348252,-0.030781804917348252,-0.03662980342168191,-0.01121070121222985,-0.04450491011813299,-0.028745927,-0.015338068,-0.06130491,0.017951412576300754,0.9230769230769231,65,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-2,-0.024124731795736216,-0.024124731795736216,-0.02669253808092688,-0.008056432710377785,-0.03762522459590398,-0.020881739,-0.010734919,-0.051813524,0.017578089863490572,0.8835978835978836,63,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,-1,-0.029384988315737767,-0.029384988315737767,-0.038054577723856294,-0.017694120986391018,-0.032406266236965985,-0.029873468,-0.024799578,-0.044613317,0.027664705385916373,0.8427672955974842,53,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,0,-0.008268583146638758,-0.008268583146638758,-0.0112711782605173,-0.004434714194280492,-0.009099856985118485,-0.008677531,-0.0054496024,-0.0124592185,0.0084030340039665,0.8771929824561404,38,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,1,-0.0029541245542606363,-0.0029541245542606363,-0.004221258047582212,0.002344997111732282,-0.006986112726931978,-0.0030983412,0.004444298,-0.0095430445,0.005386124170283792,0.75,8,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,2,-0.0064727421770518,-0.0064727421770518,-0.011775939519094378,-0.0019675116332787657,-0.005674775378782256,-0.00907699,-0.0018491164,-0.0077338917,0.004385375907208196,0.9333333333333332,5,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,3,-0.006755961813810357,-0.006755961813810357,-0.006388316480722642,-0.00648263598423945,-0.00739693297646898,-0.004813315,-0.008438216,-0.010109822,0.00354778066539731,0.9333333333333333,10,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,4,0.0010670213249338854,0.0010670213249338854,0.011552722447913095,-0.004028099721930257,-0.004323558751181181,0.009384925,-0.004856214,-0.0058697197,0.004761280971102583,0.6666666666666666,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,5,0.001097336642653744,0.001097336642653744,0.011393102863794882,-0.006872079653769752,-0.0012290132820638971,0.009258605,-0.009006546,-0.0016004082,0.002785008141043915,0.6666666666666666,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,6,-0.0026991759657265294,-0.0026991759657265294,0.0024462766214278144,-0.008054925448659659,-0.002488879069947743,0.002178235,-0.01073272,-0.0033385502,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,7,0.0017507035726570695,0.0017507035726570695,0.01030004566066964,-0.005520883333962946,0.000472948391264515,0.008393577,-0.007034692,0.0007476602,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,9,0.001700665456076852,0.001700665456076852,0.012284006809182908,-0.004475190537706433,-0.00270681990324592,0.009963651,-0.005508671,-0.0036392268,0.002452955715699288,0.6666666666666666,3,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,3,6,4.5,10,-0.00403662927901377,-0.00403662927901377,-0.00447336179388406,-0.005611617341034981,-0.002024908702122269,-0.003297852,-0.0071671037,-0.0026984452,0.007574847689048195,0.8333333333333333,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-10,0.004421709490009246,0.004421709490009246,0.007185469740597621,0.00732648256898739,-0.0012468238395572729,0.0059287534,0.011713977,-0.0016249801,0.012969922132661828,0.8703703703703703,18,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-9,0.0005492492893609147,0.0005492492893609147,0.00013703292654958476,0.004464053258111886,-0.002953338316578726,0.00035073783,0.00753672,-0.0039793295,0.009336098141454903,0.8039215686274509,17,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-8,-0.003666810689629997,-0.003666810689629997,-0.007037423105579539,0.003485785649988111,-0.007448794613298565,-0.0053270073,0.0061090956,-0.010181373,0.0073132308357652465,0.7745098039215685,34,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-7,0.008983485239459124,0.008983485239459124,0.016993027220700254,0.00953902102552658,0.0004184074721505332,0.013690292,0.014942821,0.0006724142,0.00965416663052376,0.7685185185185185,36,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-6,0.007871667220987314,0.007871667220987314,0.014864710746239894,0.00566920064511633,0.003081090271605716,0.012005977,0.009295439,0.004345917,0.01045124947994364,0.7987421383647798,53,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-5,0.0011152515583070944,0.0011152515583070944,0.008379626172454835,0.0031932955693705104,-0.008227167066904063,0.0068737892,0.0056822533,-0.011255234,0.008607930205720777,0.7696969696969698,55,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-4,-0.0060314388580707855,-0.0060314388580707855,-0.00484349549602436,0.0013462297922143531,-0.01459705087040235,-0.0035907696,0.0029867573,-0.020043284,0.006785155335542954,0.8194444444444444,72,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-3,-0.008546145517690394,-0.008546145517690394,-0.0062802654196708945,0.003452178799664243,-0.022810349933064532,-0.0047278055,0.0060600517,-0.031374555,0.008958092413083957,0.8070175438596491,57,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-2,-0.008665957385172833,-0.008665957385172833,-0.006991368629133062,-0.0012145429902204346,-0.017791960536165,-0.0052905604,-0.0007502795,-0.02445106,0.008453914983275947,0.875,32,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,-1,0.0009921128094670837,0.0009921128094670837,0.003928694798265665,0.0061031269912701,-0.007055483361134514,0.0033513962,0.009928685,-0.00963875,0.005772151155879318,0.6752136752136751,39,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,0,-0.0022463740812803897,-0.0022463740812803897,-0.0043244480373671465,0.0004764717005426311,-0.0028911459070166535,-0.003180004,0.001717485,-0.0038935274,0.00509016304153436,0.9080459770114943,29,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,1,0.0005900234854560979,0.0005900234854560979,0.0022517525079306013,0.0052901022417195485,-0.0057717842932818566,0.0020242918,0.008742207,-0.007867727,0.003985158332969614,0.7333333333333333,15,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,2,-0.00425237896799146,-0.00425237896799146,-0.007284009427769478,-0.00142955931756215,-0.00404356815864275,-0.0055221515,-0.0010640613,-0.0054834373,0.0028897863598611405,0.8771929824561404,19,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,3,-0.006133256766549776,-0.006133256766549776,-0.006237230698385289,-0.0061625543136635316,-0.005999985287600507,-0.0046937484,-0.007971108,-0.008182559,0.0025799193234953416,0.9666666666666666,10,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,4,-0.00211491423036422,-0.00211491423036422,-0.0028933574466224582,-0.002322147736105674,-0.001129237508364528,-0.0020474626,-0.0023666508,-0.0014627551,0.005196820327196086,0.7777777777777777,3,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,5,-0.0031767395057904395,-0.0031767395057904395,-0.0030122155628758873,-0.00556960716901201,-0.0009483957854834195,-0.002141525,-0.0071057966,-0.0012132614,0.00557638564134988,0.8333333333333333,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,6,-0.0040766141692119935,-0.0040766141692119935,-0.0019366830369902065,-0.008004472781563288,-0.0022886866890824854,-0.0012903665,-0.010659092,-0.00306236,0.0022139727027581536,0.8518518518518517,9,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,7,-0.004879892988893137,-0.004879892988893137,-0.004405710534889867,-0.008219425030504773,-0.0020145434012847716,-0.0032443139,-0.01097278,-0.002684145,0.004642651264274558,0.75,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,8,-0.008994450863888169,-0.008994450863888169,-0.020174649147429297,-0.006699093542369414,-0.00010960990186579475,-0.01572359,-0.008754101,-5.605165e-05,,1.0,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,9,-0.0005164415778071049,-0.0005164415778071049,0.004325487376490625,-0.00554630718449845,-0.00032850492541349065,0.0036654111,-0.007071794,-0.00035804464,0.001228087281232831,0.6666666666666666,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,6,9,7.5,10,-0.012995250520826139,-0.012995250520826139,-0.020463308719535913,-0.012698773821978985,-0.005823669020963521,-0.01595203,-0.01750967,-0.007939309,,1.0,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-10,0.0006525442082670247,0.0006525442082670247,-0.001805236097876715,0.00444148919377557,-0.0006786204710977805,-0.0011863415,0.0075037917,-0.0008410727,0.01090355032119903,0.8222222222222222,15,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-9,-0.0022949084015472547,-0.0022949084015472547,-0.007948225781633936,0.0029454114686846616,-0.0018819108916924897,-0.006047801,0.005320506,-0.002501162,0.009307097149501217,0.8589743589743589,26,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-8,-0.0055371525571889435,-0.0055371525571889435,-0.011020249139279783,0.00031601519689777126,-0.005907223729184818,-0.00847895,0.0014833244,-0.008054583,0.007300216158012717,0.8484848484848485,33,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-7,0.007006253710137304,0.007006253710137304,0.013339830176337797,0.008810008842396846,-0.0011310778883227325,0.010799212,0.013878944,-0.0014652942,0.010472218132532284,0.7888888888888889,30,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-6,0.0038660347247287358,0.0038660347247287358,0.013842852341899761,0.004058750560506699,-0.006303498728220254,0.011197296,0.006945246,-0.008601294,0.0104215179634369,0.8172043010752688,62,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-5,0.00045328072521940376,0.00045328072521940376,0.004794612985765999,0.0026738038255915042,-0.006108574635699292,0.0040366696,0.0049241385,-0.008332372,0.00831771547020977,0.7733333333333333,50,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-4,-0.007503114703124385,-0.007503114703124385,-0.007504567422228044,7.6073729675069e-06,-0.015012384060112618,-0.0056966976,0.0010332528,-0.020616287,0.006113123226549739,0.8367346938775511,49,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-3,-0.007483667353035501,-0.007483667353035501,-0.0047011578993615,0.004086126791681442,-0.021835970951426444,-0.003478126,0.0069851973,-0.030030277,0.008199281611174279,0.8172043010752688,31,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-2,-0.008578469770555245,-0.008578469770555245,-0.007103708564362899,0.0006246551985191897,-0.019256355945822028,-0.005379465,0.001933735,-0.026471376,0.006767693234537271,0.8395061728395062,27,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,-1,0.002189071846887385,0.002189071846887385,0.008157617535683307,0.002997667946613279,-0.004588069941634431,0.0066980952,0.005396766,-0.006234646,0.006608401053112633,0.6956521739130435,23,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,0,-0.0016751549254475618,-0.0016751549254475618,-0.0038701593273025112,0.0012300863030071053,-0.002385391752047278,-0.0028204874,0.0028172645,-0.0031957766,0.005598436819803412,0.8947368421052632,19,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,1,-0.0031114749739411993,-0.0031114749739411993,-0.0029484498311262678,0.0006966723453641835,-0.0070826474360615125,-0.0020910618,0.0020388325,-0.009676227,0.005286694364059757,0.8076923076923077,26,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,2,-0.006700439145669533,-0.006700439145669533,-0.012423075732905787,-0.002864839751920837,-0.0048134019521819775,-0.009589124,-0.0031586227,-0.0065455195,0.003333771184096979,0.9365079365079365,21,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,3,-0.005948987343711314,-0.005948987343711314,-0.008746912330601231,-0.004191453813739683,-0.004908595886793026,-0.006679869,-0.005094603,-0.0066768513,0.001959998569317548,0.9733333333333333,25,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,4,-0.0024147602520398297,-0.0024147602520398297,-0.0035950828653724953,-0.0028005424948297666,-0.0008486553959172273,-0.0026027965,-0.0030647912,-0.0010756571,0.004115554585454591,0.9166666666666666,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,5,-0.003422270458336885,-0.003422270458336885,0.0014055194451030274,-0.011172075362589292,-0.0005002554575243908,0.001354597,-0.0152817,-0.0005949959,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,6,-0.0051226498391691525,-0.0051226498391691525,-0.009665929498343034,-0.004815812528419965,-0.0008862074907444613,-0.0074071637,-0.006005754,-0.0011274649,0.0036444035585329335,0.8,5,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,7,-0.0029674747484055037,-0.0029674747484055037,-0.0016321991210451869,-0.005637618984599215,-0.0016326061395721088,-0.001049403,-0.007205049,-0.002157215,0.0015149114097969465,0.8333333333333333,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,8,-0.0021450840557868116,-0.0021450840557868116,-0.0017044111239904495,-0.0048896752024163714,0.00015883415904638484,-0.0011065503,-0.006113545,0.0003143004,0.001274639640971243,0.6666666666666666,2,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,9,-0.0059528470315985795,-0.0059528470315985795,-0.007613903880582255,-0.00736693793734057,-0.0028776992768729122,-0.0057832245,-0.009728712,-0.0038749762,0.00048686531298039134,1.0,3,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,9,12,10.5,10,-0.004696555336158541,-0.004696555336158541,-0.007928622752220322,-0.005359221263926747,-0.0008018219923285533,-0.006032288,-0.006798772,-0.0010110446,0.0014722499098846083,1.0,3,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-10,0.0023250523440572664,0.0023250523440572664,-0.000861790376106059,0.008302976168240042,-0.00046602875996218374,-0.00043971423,0.013139012,-0.00054777594,0.010559244821465275,0.8405797101449275,23,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-9,0.0026692896173154275,0.0026692896173154275,-0.0006655349508828102,0.009602484833038279,-0.0009290810302091846,-0.000284401,0.0150354365,-0.0011866143,0.010098732007685312,0.8505747126436782,29,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-8,-0.0036549208953713854,-0.0036549208953713854,-0.009093634462245976,0.006146246602209423,-0.008017374826077605,-0.0069542592,0.009991611,-0.0109658,0.007127373935682331,0.8095238095238095,42,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-7,0.008154209883287487,0.008154209883287487,0.012632455252749466,0.011160353873458042,0.0006698205236549551,0.010239407,0.017308896,0.0010192698,0.011122976323467653,0.7687074829931972,49,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-6,0.008914009203034666,0.008914009203034666,0.01729125114009568,0.010252939776648,-0.0008021633076396752,0.013926301,0.015984671,-0.0010115155,0.010347638298820015,0.7685185185185185,36,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-5,0.003565495249996212,0.003565495249996212,0.0090855507687316,0.005683960865060367,-0.004073025883803333,0.0074324463,0.009316979,-0.005524078,0.008071367911467639,0.7878787878787878,33,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-4,-0.00772136624172522,-0.00772136624172522,-0.007669207105994041,-0.0017781101731439049,-0.013716781446037713,-0.0058269906,-0.0015727154,-0.01882884,0.0061285922673218595,0.8888888888888888,39,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-3,-0.01113579596717599,-0.01113579596717599,-0.010977161505298145,0.0008892998905081435,-0.023319526286737974,-0.00844485,0.0023199415,-0.032077026,0.008110094029308953,0.8468468468468469,37,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-2,-0.005195657892950606,-0.005195657892950606,-0.000880699176570403,0.0029524811875598937,-0.01765875568984131,-0.00045467837,0.0053308234,-0.024267288,0.007781457273075937,0.7888888888888889,30,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,-1,0.0033374457040121594,0.0033374457040121594,0.006926378653579978,0.00713202012572046,-0.0040460616672639595,0.0057237134,0.01143019,-0.0054868776,0.004056334609895379,0.6666666666666666,29,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,0,-0.0005701474410811598,-0.0005701474410811598,-0.004511558600142352,0.003663434663379332,-0.0008623183864804597,-0.0033280803,0.006368346,-0.0010945069,0.0045970375297118855,0.8484848484848485,11,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,1,-0.00330177867057426,-0.00330177867057426,-0.003147530479997961,0.0002929510596467194,-0.007050756591371539,-0.002248611,0.0014496661,-0.00963223,0.004340900109681201,0.8461538461538461,13,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,2,-0.0056608478555983666,-0.0056608478555983666,-0.010291864024459835,-0.0022713226614482535,-0.00441935688088701,-0.007902518,-0.0022924799,-0.006001885,0.0019533195320554373,0.9545454545454546,22,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,3,-0.007591724525118534,-0.007591724525118534,-0.010669146907400883,-0.005525818440013583,-0.006580208227941138,-0.008201093,-0.007041894,-0.008983049,0.0023981285546110635,0.9861111111111112,24,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,4,-0.0023325873692307277,-0.0023325873692307277,-0.005028554207363582,-0.0010307976731332798,-0.0009384102271953228,-0.003737222,-0.00048213272,-0.001199485,0.0023796609927567054,0.9047619047619048,7,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,5,-0.0021971222429145528,-0.0021971222429145528,-0.0024536203986267983,-0.004021887669088433,-0.00011585866102842739,-0.0016994622,-0.0048471484,-6.467259e-05,0.0030131303308410526,0.7777777777777777,6,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,6,-0.00462208012571561,-0.00462208012571561,-0.009268745796617267,-0.004766916639801335,0.0001694220592717696,-0.007092839,-0.0059343986,0.00032890774,,0.6666666666666666,1,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,7,-0.0029170235148776856,-0.0029170235148776856,-0.002725374338010253,-0.0054604937914525375,-0.0005652024151702669,-0.0019145237,-0.0069465633,-0.00068459834,0.003729019429024308,0.9166666666666666,4,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,8,-0.004085866951109867,-0.004085866951109867,-0.006694505756924735,-0.004283414342093952,-0.0012796807543109135,-0.0050556283,-0.0052288044,-0.0016703103,0.0025734586485702616,0.925925925925926,9,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,9,-0.0064327098605390185,-0.0064327098605390185,-0.008923164442553063,-0.008188599776410609,-0.0021863653626533843,-0.0068193516,-0.010927796,-0.0029211948,0.003688464105929768,0.9166666666666666,8,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,12,15,13.5,10,-0.0015770285581182925,-0.0015770285581182925,0.002566926312072305,-0.005262970821189546,-0.002035041165237637,0.002273715,-0.00665831,-0.0027124241,0.0038322981350500302,0.7777777777777777,3,False
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-10,0.0050969856299364425,0.0050969856299364425,0.0023657312647080873,0.009085152332189001,0.00384007329291224,0.0021144927,0.014280472,0.0053930287,0.011884180296935854,0.8181818181818182,22,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-9,-0.0010665656608292344,-0.0010665656608292344,-0.011142058206659438,0.006352160223981415,0.0015902010001903192,-0.008575347,0.010292109,0.0022890496,0.011171080930880815,0.8181818181818182,22,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-8,-0.0017118772564339293,-0.0017118772564339293,-0.004907893582020315,0.007784176086715489,-0.00801191427399696,-0.0036417332,0.012381907,-0.0109582655,0.00598319680271914,0.7685185185185185,36,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-7,0.008259450252633343,0.008259450252633343,0.012691354038451156,0.010340727209795989,0.001746269509652884,0.010286018,0.016112784,0.0025043655,0.010306092886874271,0.7435897435897436,39,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-6,0.007731724713078533,0.007731724713078533,0.012337342239862322,0.006965379224731801,0.003892452674641476,0.010005861,0.011187004,0.005465293,0.009710567992579413,0.7674418604651163,43,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-5,0.0035207449651449914,0.0035207449651449914,0.006351711547931136,0.004106780016906284,0.00010374333059755478,0.0052689314,0.0070153372,0.00023829575,0.00889270167014408,0.8018018018018017,37,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-4,-0.003972915654139548,-0.003972915654139548,-0.0032014962521530483,0.003567908587774579,-0.012285159298040173,-0.0022913187,0.006228941,-0.01685374,0.006499020452117943,0.7741935483870968,31,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-3,-0.008103400849553221,-0.008103400849553221,-0.006089033784432643,0.003706115614714997,-0.02192728437894202,-0.004576468,0.006430632,-0.030156255,0.009203396473399827,0.7941176470588235,34,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-2,-0.008140623910128772,-0.008140623910128772,-0.006819416028726797,6.864669921894729e-05,-0.017671102400878463,-0.00515448,0.0011223298,-0.024284322,0.008204386004126915,0.8541666666666666,16,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,-1,0.0026330546144084405,0.0026330546144084405,0.00724006626117585,0.006543714369170955,-0.005884616787121483,0.0059719603,0.010571652,-0.008023394,0.0044527777635193855,0.691358024691358,27,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,0,-0.0022664834071742597,-0.0022664834071742597,-0.0055253454868089795,0.0005866791634768459,-0.0018607838981906453,-0.004130374,0.0018783151,-0.0024720146,0.006567012000853207,0.8181818181818182,11,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,1,-0.002717095511745825,-0.002717095511745825,-0.0014575496605747518,0.0008862812934901351,-0.007580018168152858,-0.00091118825,0.0023155364,-0.010362412,0.004105667483975656,0.8533333333333333,25,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,2,-0.005327689434020035,-0.005327689434020035,-0.010294068759289593,-0.0017477574879123396,-0.003941242054858171,-0.007904262,-0.0015284206,-0.005342266,0.0028466083081652113,0.8787878787878788,22,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,3,-0.007603698281063781,-0.007603698281063781,-0.010217556496941699,-0.006273318492155794,-0.006320219854093851,-0.007843712,-0.00813275,-0.008624363,0.0021788739883419517,1.0,13,True
0--30s,train2000_2021_test2022_2024,2000-2021,2022-2024,15,18,16.5,4,-0.0019471300609144987,-0.0019471300609144987,-0.0009680656937815132,-0.003364634736994531,-0.0015086897519674524,-0.0005238188,-0.003887993,-0.0019862568,0.002767316079682402,0.8,10,True
